This file was created by CMPT_ME_BEME_OP_INV_RETS using the 202207 CRSP database.,,,,,,,,,,,,,,,,,,,,,,,,,
192711,6.8966,9.9645,14.6856,11.0324,14.3359,19.3928,16.7008,8.8466,10.193,8.7882,5.4113,8.3657,8.3771,7.024,11.3742,6.7698,8.6534,6.7232,8.3062,9.3301,6.9163,8.6884,7.216,5.678,7.9304
192712,-2.4194,4.9264,8.2495,5.3398,4.4917,5.7817,1.4911,4.2462,2.4439,-0.3166,5.1522,4.1714,5.1995,3.4213,5.5055,0.5916,4.9716,3.7872,2.7585,-2.7951,3.2592,2.9441,2.0022,2.5557,10.992
192801,-7.8187,15.1425,3.2283,0.286,14.9314,2.4789,4.911,0.0588,4.8958,1.6493,5.223,1.6699,4.2491,3.0447,-5.72,1.5944,0.5748,1.7401,1.884,-0.4084,0.3467,-0.6322,-0.3951,-0.4384,-5.2946
192802,1.2787,-6.6064,3.8521,3.5006,-2.9046,-4.9696,0.3103,-3.3885,-1.676,-5.4004,-2.8142,-1.5399,-2.9531,-2.9731,-5.1893,-3.54,-1.3398,-1.7629,-3.6718,-7.9224,-1.1565,-1.619,-1.5927,-2.1575,-1.9979
192803,37.5,4.2708,3.6729,-2.2811,8.5311,4.907,11.0402,6.5769,8.522,13.0263,6.2816,9.9138,9.7097,3.1377,12.7416,11.2379,9.3547,4.8785,8.1847,7.2796,8.1628,6.1241,6.155,5.7065,16.8568
192804,-8.5604,15.6504,20.7574,3.7748,23.158,-0.2242,19.1049,4.5477,3.9897,9.9825,6.7917,5.6039,7.2539,4.652,9.4515,6.3368,4.9997,3.4433,4.852,4.6659,2.3829,4.9017,5.7995,4.4392,3.405
192805,18.3967,1.4929,3.4878,15.9532,9.0491,2.2899,3.0378,7.9526,6.0177,2.0336,2.7746,5.9074,0.8522,-1.0288,-3.1828,2.8259,0.0839,0.5942,1.417,0.8935,1.2998,2.2611,1.4535,0.1488,-3.2663
192806,-18.2838,-2.6805,-12.577,-8.2535,-9.0676,-5.6926,-7.2845,-10.277,-9.7392,-6.912,-7.6223,-5.3242,-6.167,-7.9199,-6.3612,-5.7508,-5.3502,-2.8125,-5.8768,-8.0711,-3.8283,-2.7755,-4.6313,-4.2062,-8.7651
192807,1.6191,0.5828,4.6331,0.9639,-1.2353,0.6013,-4.0843,-0.7205,0.8551,-3.1247,-0.3957,-0.2411,-0.5531,0.1575,0.6814,0.8374,-0.6262,1.0802,1.2648,1.1614,1.8527,0.737,0.7261,0.4717,0.6352
192808,4.6701,3.2414,1.3137,1.9694,3.8601,5.7179,3.8047,4.0426,2.9594,4.0613,5.9494,8.397,8.2621,4.0065,8.3885,10.164,7.9196,5.7825,7.7547,8.7405,9.2913,6.5331,6.4144,4.1671,5.6784
192809,6.2377,4.3183,3.7368,1.9463,12.101,2.9196,2.2985,6.031,4.7941,11.2914,6.5735,4.326,5.013,6.211,3.3885,5.7793,5.4655,2.8569,2.5441,6.4685,2.1174,1.5868,2.8178,0.911,8.1575
192810,-3.0636,-2.5339,2.3672,2.0883,3.2757,4.8196,2.8271,2.2588,1.6667,0.3498,4.6655,5.1053,2.5444,0.6851,-2.8095,1.0071,-0.2186,-1.618,3.7975,-4.2409,1.4336,1.5906,2.684,-0.6895,5.7579
192811,1.3812,27.5591,8.3205,16.1583,12.5742,7.4597,7.8501,10.3857,12.5906,8.3796,9.9875,10.7755,15.7501,11.5884,16.109,10.22,11.3354,9.169,8.4242,14.6235,13.6099,11.5579,12.8998,8.2566,18.7913
192812,-4.0888,-0.8658,-5.2158,-3.8566,-4.5618,-1.8933,-2.5168,-1.5582,-3.9294,-0.651,2.7403,-0.1547,2.114,1.0827,-0.0429,2.5067,3.313,0.1682,1.4361,-3.4799,1.4727,0.4121,-0.3007,2.0116,1.9152
192901,4.8955,10.7276,-3.2835,7.4038,4.5431,1.5431,1.4242,-0.2095,-0.6769,-0.0854,2.1141,2.1682,-3.2439,3.8002,2.2097,2.8041,5.211,3.0817,2.1483,2.1773,5.415,8.3023,5.1789,4.5559,0.8189
192902,-1.6797,-9.7903,-2.3314,0.4195,-1.0789,-2.763,3.2162,2.7677,0.074,3.5027,1.4477,0.2714,1.0261,1.041,0.1505,0.4499,1.7482,2.5641,0.3939,2.0945,-0.7902,0.1628,1.1598,-0.6937,4.6397
192903,-14.2716,4.754,-2.7279,-6.5579,-3.027,-4.8031,-5.179,-4.639,-2.0463,-2.1579,-6.4519,-4.7166,-3.3289,-2.6904,-6.6539,-3.7651,-5.0182,0.9533,-1.8863,-2.6369,-0.2586,-0.0574,2.4572,-0.3965,0.934
192904,0.3515,-9.0938,7.4665,4.7704,-0.3064,-1.2334,1.432,3.8741,-1.9073,0.867,2.4481,0.393,5.0671,0.8371,-0.3673,2.5594,0.84,-0.846,1.6469,4.5058,2.2379,2.0598,0.0568,-0.4005,4.023
192905,-19.7,-4.8517,-19.411,-18.8809,-11.248,-12.8491,-10.8515,-9.3269,-14.8414,-15.606,-7.2164,-9.6415,-6.7492,-8.036,-9.2893,-8.059,-10.6747,-4.5527,-6.0103,0.2283,-3.3329,-4.523,-3.8104,-0.7243,-1.4379
192906,17.8035,4.4833,4.0486,6.8713,4.3256,4.9872,6.3393,8.9178,3.4774,7.2875,8.4105,8.3197,9.6582,7.3404,6.9598,12.5414,10.4935,8.3699,8.4965,3.2719,9.9122,13.1123,8.1295,8.8491,4.8496
192907,1.0331,-3.8661,-1.4631,-8.1683,1.3256,-2.5764,2.4013,-1.291,0.5772,5.8908,-0.0387,4.0744,0.2337,-0.6335,10.0704,1.3719,2.6689,2.1905,1.0202,5.4843,3.4076,5.0381,4.0531,6.2414,4.5772
192908,-5.5298,-4.1378,-7.9904,5.316,-4.2084,-1.7198,-0.0122,0.6538,1.1716,-0.2155,1.2706,0.3322,5.3308,1.9793,0.4478,1.8303,-0.9761,4.8121,5.0043,7.8502,7.2409,11.5892,11.1098,9.427,6.9643
192909,-13.7724,-5.3706,-7.7604,-6.3534,-7.6821,-8.763,-3.0942,-4.0028,-6.4474,-1.1695,-9.1339,-0.7179,-1.5664,-3.9858,-0.6652,-1.7706,1.3927,-4.2143,-3.26,-7.4041,-3.5271,-3.4002,-5.1644,-4.1452,-6.4629
192910,-36.2933,-24.545,-17.659,-23.5516,-16.7116,-19.6849,-18.9522,-23.0357,-15.5834,-19.4156,-30.3322,-21.1494,-11.679,-15.567,-20.5793,-28.4565,-23.0821,-17.3188,-14.3269,-16.3649,-22.4343,-17.9885,-15.6282,-10.8451,-9.2494
192911,22.3214,-20.3561,-4.0973,-15.7847,-14.0709,-19.1373,-15.3323,-9.7597,-10.0839,-13.559,-15.7495,-13.4783,-7.3398,-8.6934,-12.5963,-14.5909,-12.5411,-8.1295,-7.9738,-11.6281,-12.5744,-16.1627,-9.953,-7.6516,-5.4945
192912,-6.2607,-20.8232,-15.1838,-8.284,-7.685,-4.3595,-6.5736,-9.166,0.2041,-5.8021,-6.1027,-1.8285,3.0719,-3.2242,7.7201,3.2323,-4.2478,-4.0199,1.0393,12.3688,4.0176,3.8283,0.6644,0.6986,0.5115
193001,-3.7982,16.1203,28.8077,12.9971,16.5294,5.939,12.5162,10.1916,5.232,17.6612,10.7894,15.5661,4.6949,7.9018,5.2265,9.1337,11.406,7.6098,5.4943,3.5563,5.7709,5.7123,2.3184,3.9295,0.4724
193002,34.6136,19.4824,-3.5494,1.155,3.4576,0.2341,1.0082,4.8237,1.6294,8.0141,0.8332,2.9982,2.4899,3.6075,3.646,1.85,7.6254,-1.0172,0.2872,-0.4787,2.3043,3.1877,1.2386,1.365,5.0735
193003,18.2025,3.9265,12.6201,23.4109,18.2836,4.6105,6.5302,12.0371,11.4017,7.0724,14.2338,7.7825,7.3807,11.7281,19.024,10.0279,9.5676,6.631,14.0505,11.8232,3.3136,6.3272,10.0312,5.3672,2.5441
193004,-9.0289,-5.0374,-8.7566,-5.1814,-8.9993,-6.3601,-5.7463,-0.8348,-2.2752,-5.9205,-2.7986,-4.1613,-4.8283,-3.7997,-3.0258,-1.3405,-7.3303,-6.6392,-4.7132,-5.8278,-1.7529,-5.6536,-1.3878,-6.1448,-9.2666
193005,-6.852,-12.6559,-0.8002,-6.3769,-7.5352,-4.6959,-2.4566,-6.399,-4.3681,-4.1379,-5.4046,-0.0971,-3.8248,-3.1845,0.6685,-3.367,-3.5056,-3.2196,-1.1142,-6.4599,0.0709,0.1385,-2.1685,-0.9797,-2.1909
193006,-21.9008,-22.7061,-20.0815,-16.513,-19.6965,-22.837,-20.2318,-18.5754,-18.4037,-18.4269,-19.5731,-18.6477,-13.1977,-16.4121,-18.1337,-21.0451,-18.9082,-16.4809,-14.7459,-17.9319,-18.0803,-15.6851,-15.4567,-11.7775,-11.6179
193007,1.4888,2.6868,12.7563,2.5465,1.9333,7.4566,6.0834,4.6095,2.2931,0.0063,6.5959,5.9165,3.2374,4.8498,3.1333,5.3286,4.462,4.0223,1.9039,0.5949,4.6527,4.8152,3.7085,1.536,10.2405
193008,-14.7528,-22.5244,-4.7061,-4.8257,-4.9875,-2.6083,1.0839,-1.8311,-2.5329,-1.709,-3.3897,-1.6191,-2.098,-1.1417,-1.0874,0.8135,-0.1637,-1.7073,-2.0244,5.2661,0.6811,-1.4257,-0.1228,-2.274,-24.0437
193009,-21.3912,0.776,-29.1079,-19.9072,-17.2854,-13.9812,-14.1038,-15.6142,-15.9424,-20.3374,-11.9452,-14.8197,-12.7952,-16.4093,-21.096,-12.5817,-13.7373,-13.2815,-11.8379,-22.3212,-11.853,-13.6403,-11.1186,-16.4671,-28.0576
193010,-26.7166,-5.1667,-14.9501,-14.5624,-6.3092,-6.2027,-10.5174,-9.7896,-11.2026,-6.8851,-14.6036,-8.9039,-5.7594,-10.4845,-19.8153,-11.4728,-9.93,-8.9716,-10.2614,-11.1595,-10.0918,-8.3197,-9.367,-9.6094,-20
193011,20.8333,-14.3554,-1.5351,-0.936,-2.6835,-5.3548,2.2089,-3.7376,-2.0532,-5.8739,-0.0513,0.1501,-2.6004,0.7675,-4.5595,-1.2678,0.2006,-1.7219,-5.568,2.1538,-1.3264,0.9677,-6.1742,-9.1771,-12.5
193012,-4.2208,-30.24,-23.3542,-13.5874,-21.2771,-15.6794,-11.602,-16.9912,-19.6717,-21.8809,-7.5216,-9.8761,-8.5895,-12.2595,-18.6741,-8.4779,-10.7888,-11.9753,-10.6223,-16.3488,-6.9172,-10.1527,-10.1994,-13.7886,-30
193101,-19.4897,27.5433,21.72,20.8629,24.6793,16.1295,13.6667,18.5208,17.7954,19.5225,13.4026,10.1864,10.8348,9.5511,22.5863,8.5855,8.2104,5.1805,10.1519,11.9084,5.9744,5.309,10.4936,17.1391,34.6939
193102,12.3828,14.2328,52.851,24.1231,24.9785,8.8457,12.5083,16.1985,14.6889,16.8369,14.5176,16.6779,13.6515,12.0779,14.3676,14.6389,13.5982,9.4755,7.8732,17.6833,13.8205,14.5385,6.8025,9.6884,42.4242
193103,-5.3846,-0.6015,1.4341,-4.2457,-4.3764,-1.8125,-7.673,-0.7416,-7.0243,1.7452,-2.4849,-8.4168,-5.2116,-5.6898,-13.3781,-7.4752,-7.1933,-8.4097,-11.1463,-1.865,-3.9959,-8.9507,-11.4383,-15.006,-19.6809
193104,-17.5604,-20.9528,-33.9745,-16.2354,-17.5002,-17.3198,-17.8284,-12.4928,-15.7815,-20.6663,-13.7187,-14.2342,-13.5225,-17.9134,-19.193,-13.363,-12.0884,-17.2003,-15.141,-7.4934,-10.6797,-10.3785,-12.3907,-11.1886,-23.8411
193105,-16.1607,3.9216,-18.9077,-12.1117,-16.0015,-8.4551,-8.3482,-12.1641,-13.826,-10.7567,-16.8752,-13.1256,-9.9082,-13.5195,-19.5142,-10.4675,-13.0618,-19.3373,-22.4645,-24.1386,-12.4215,-14.1214,-18.1395,-19.3204,-22.6087
193106,11.3782,-0.4595,18.7867,19.0529,23.5911,9.2648,9.6347,9.9071,17.0918,22.8283,18.6894,14.1779,8.6572,21.0898,39.2511,14.6708,17.8931,21.984,33.4161,28.5541,14.1319,17.6715,20.8592,26.5509,40.4494
193107,-10.1519,-12.2273,-9.3666,-6.5929,-3.6109,-4.9966,-5.5232,-7.5483,-6.0871,-6.5557,-7.3102,-7.5705,-10.3817,-7.9369,-11.8806,-4.7748,-4.108,-8.0943,-9.2382,-13.6035,-5.9727,-6.8737,-9.2978,-17.5462,0
193108,-5.0699,-3.5872,-4.8554,-4.0596,-5.0766,6.7607,-0.3551,1.1967,-1.8202,-4.439,0.144,-0.9579,-1.7051,-2.7025,-4.7715,-1.9264,-2.0521,1.4328,0.9935,5.2863,0.8094,0.7965,-2.0541,-6.0931,8.4337
193109,-53.1746,-27.9778,-26.5544,-35.6416,-27.8678,-26.4162,-27.3167,-34.247,-28.8917,-36.4411,-27.7131,-31.1029,-31.5494,-33.6802,-33.9476,-30.578,-24.4864,-28.9577,-32.1597,-39.608,-29.7172,-28.3442,-32.3379,-30.3185,-45.5556
193110,37.1118,5.1135,-1.4742,10.6269,9.2142,7.5966,6.0582,8.0853,10.6659,14.0714,1.2436,15.9101,12.7956,10.8983,6.4821,11.0588,6.6867,12.7254,10.4814,12.6399,10.7622,8.5881,0.916,4.5637,20.4082
193111,-27.0909,-26.2706,-0.2528,-4.3205,-9.6266,-15.9265,-7.931,-7.4539,-4.9956,-9.8158,-5.0051,-9.5153,-6.1671,-10.621,-10.576,-7.8786,-3.9585,-12.4682,-15.1762,-12.3142,-6.3564,-9.1705,-18.0413,-24.3489,-6.7797
193112,-23.2639,-5.924,-13.798,-29.7971,-24.4143,-10.446,-14.4226,-17.4461,-20.2199,-23.3014,-15.8757,-20.3626,-19.9479,-17.3709,-18.5446,-11.4336,-14.4125,-13.9155,-20.6618,-26.4207,-12.4657,-15.3555,-21.9438,-24.0728,-30.9091
193201,-11.5385,13.3832,13.1481,15.7313,16.4791,-4.87,-0.4943,10.3467,17.9396,23.2857,4.4268,4.1064,4.3082,2.9495,10.7989,-2.3834,-0.6287,5.4319,9.5554,5.6054,1.1762,1.07,7.3786,20.7545,7.8947
193202,-7.3529,-7.3684,4.6881,-1.8991,2.9442,-11.5219,5.1637,-1.196,-0.0075,-1.7804,0.2759,3.9416,4.3349,2.1272,-1.7242,2.9768,5.2248,0.0123,0.1454,2.7579,6.0378,3.9661,2.5746,-2.7496,14.6341
193203,-20.4023,-5.1168,-3.0999,-11.2226,-9.155,-5.6736,-18.5122,-13.8042,-5.8287,-13.36,-8.6424,-14.7944,-13.8556,-14.6682,-13.8263,-11.0099,-13.4339,-10.9258,-16.396,-14.9642,-10.7689,-12.6078,-11.8539,-23.3636,2.1277
193204,-40.4545,-14.7771,-26.6266,-19.3552,-16.843,-21.0767,-9.706,-12.9923,-19.9182,-20.8874,-20.1534,-13.7817,-18.6055,-17.1519,-23.3614,-15.805,-17.2553,-18.0952,-16.0073,-20.6629,-19.3208,-19.9627,-17.7735,-23.488,-22.9167
193205,-7.6923,-28.7533,-5.9894,-7.2123,-5.9951,-13.7196,-23.5843,-15.203,-19.3532,-23.296,-25.4016,-25.5979,-27.6987,-25.12,-23.5141,-20.4882,-22.8515,-22.7201,-22.9388,-35.5478,-23.4869,-22.6831,-33.6036,-39.1363,-10.8108
193206,34.8485,-16.5615,16.0154,-8.3914,3.3928,-8.0905,1.1464,-5.959,9.0648,7.5735,9.3993,6.7948,8.1371,7.8937,7.032,2.6214,5.4471,-1.6287,13.519,6.4043,1.8504,-1.6699,5.9047,9.8081,21.2121
193207,114.881,15.0383,27.6339,40.7654,59.6077,34.804,32.8432,40.1147,50.9932,70.3804,27.1832,31.1294,38.2869,53.3619,67.5096,30.0745,31.516,35.1665,67.658,84.1143,27.1562,38.6615,55.1744,62.1421,98.0392
193208,79.9699,89.9279,119.3152,99.7437,117.5617,45.4881,73.3998,57.0523,64.8098,89.4062,55.4873,38.2271,46.5571,70.5933,75.7394,29.62,41.2514,59.6501,64.5722,100.7431,29.2239,43.9855,55.3152,54.142,65.3465
193209,-14.0873,-10.1339,-14.0499,0.9479,-12.9294,-2.5386,-3.1895,-4.5356,-6.6353,-13.8411,-3.4107,-7.3543,-1.9139,-9.7738,-6.5516,0.2607,-2.6384,-5.818,-3.8131,-10.1502,0.3994,-3.4781,-8.6384,-3.7875,15.5689
193210,-14.5588,-3.7527,-27.364,-20.0558,-19.1739,-16.7814,-20.964,-16.1502,-21.9627,-20.0605,-12.861,-14.8567,-18.6875,-21.3256,-23.4867,-9.0661,-15.7777,-16.8334,-19.397,-25.0811,-10.6605,-10.0157,-15.6042,-17.7295,-30.0518
193211,-22.9701,-12.6915,-5.2483,-9.2996,-1.3303,-6.5584,-7.754,-5.5124,-7.3724,-17.0037,-3.7278,0.0678,-8.4849,-9.7159,-14.4728,1.6159,-4.978,-9.6814,-13.3482,-21.3328,-3.7785,-4.5829,-9.7982,-7.9464,-31.1111
193212,-0.0909,-8.5969,-4.319,-13.1352,-14.2736,-20.4174,-13.1203,-0.2625,-12.5426,-6.0029,-2.7576,-0.2876,0.0943,-6.4208,-4.7989,1.644,-1.9921,0.7051,-0.7776,-9.6118,6.2237,7.7367,2.2673,-5.9602,15.0538
193301,37.2881,-2.4415,8.3757,3.1192,6.8787,13.9945,3.1904,2.7181,5.6504,5.3669,4.4463,7.1679,2.4249,5.9757,11.8763,3.0701,4.54,4.5672,0.4545,17.1755,0.5623,0.0788,5.1335,4.4813,14.9533
193302,-30.7983,-16.0762,-18.6815,-12.2218,-13.7818,-25.1147,-25.9441,-17.5207,-18.5365,-18.1311,-14.7798,-15.2628,-17.4737,-16.9439,-19.8926,-13.2205,-15.7822,-13.0934,-12.2616,-22.8318,-14.6513,-16.5425,-17.383,-16.1049,-24.3902
193303,-2.2059,20.7143,-7.2185,12.7689,17.9745,16.4674,18.935,10.6636,15.9434,21.443,-1.6514,11.3348,6.3783,15.487,7.1847,11.2957,11.4668,12.4574,10.0452,7.6209,3.3033,5.1636,5.8336,6.9718,7.5269
193304,14.4444,47.7381,91.2945,51.6015,63.5637,36.1923,44.3107,54.9019,67.4641,55.8197,42.665,41.4943,62.2763,51.6361,60.6985,33.5511,51.7965,51.7126,49.5409,76.1355,34.5354,47.4075,48.6493,64.9563,52
193305,75,154.6537,83.7406,110.7556,110.4537,92.4467,91.1759,92.0017,84.7964,70.0447,53.9168,41.1643,49.2977,66.1635,57.2826,31.4864,36.3646,41.6286,47.5683,66.4317,16.1835,21.445,23.3166,35.4882,25
193306,75.5952,74.5162,32.1545,38.4384,43.4154,25.2851,22.4529,21.6238,24.4697,23.7663,12.9223,16.0854,16.7655,16.9319,28.9331,9.2497,13.3247,17.5718,16.374,17.1851,11.1489,15.5184,17.1812,20.3096,4.7368
193307,-3.2258,-9.8961,-5.2674,-2.4113,-1.6545,-7.5414,-16.0467,-10.7736,-11.0002,2.8589,-10.1211,-15.022,-13.7733,-16.8769,-17.2358,-10.2819,-8.6715,-13.515,-11.5715,-5.0034,-9.5746,-12.7271,-14.6942,-10.6056,-3.4471
193308,0,6.8895,5.7883,6.8207,-0.2904,7.6019,12.053,10.6875,7.7137,6.9044,12.5153,19.501,14.4557,12.2592,17.1116,15.8989,15.372,15.4015,17.6068,22.3888,10.4122,14.8335,17.3822,16.8979,23.0266
193309,-16.6667,-12.6955,-19.4229,-17.5718,-20.3787,-5.4138,-12.3954,-18.0649,-11.3326,-25.6373,-11.9922,-6.5403,-13.8449,-15.2266,-25.8263,-6.488,-11.7557,-18.424,-12.9399,-21.5598,-10.2587,-10.1936,-9.8379,-17.2677,-27.7963
193310,-12,-15.417,-6.3155,-9.7496,-12.776,-12.6925,-8.3341,-12.7538,-12.8388,-10.6651,-7.5541,-9.3638,-12.8763,-14.9333,-13.3793,-4.2911,-8.57,-10.1402,-13.8578,-19.6727,-6.208,-6.6306,-10.9536,-16.8179,-19.0569
193311,0,4.8783,-2.5957,13.2132,2.0404,0.321,6.9667,4.3295,8.7993,2.0633,6.8792,5.6448,8.3605,3.7738,9.8676,6.3539,11.0261,9.0076,9.6654,8.9338,7.7463,9.1876,9.7708,14.2941,10.5543
193312,-36.3636,-3.1745,-7.8239,1.1703,0.6547,7.9148,7.4369,7.6124,-3.6387,-2.0285,-0.2955,2.9695,6.4843,1.3213,4.6519,0.0811,2.7169,6.7623,-1.7587,9.915,1.1696,3.4846,0.107,4.3615,8.314
193401,100,47.388,52.2001,42.3996,57.1485,24.4384,24.5783,36.9281,36.9941,56.1376,43.3478,23.7975,28.0259,30.1674,35.8002,13.6321,18.6868,25.4468,28.7807,31.6352,13.1492,15.2199,17.9212,18.8684,36.5162
193402,-14.2857,14.8191,3.4126,10.6234,6.2072,3.5608,1.6449,3.6761,0.1912,4.682,0.5259,1.8133,3.6044,1.6284,1.8829,-3.5847,-0.9646,-2.9864,-1.0046,0.4993,-2.9528,-2.3179,-3.7066,-7.083,-5.672
193403,8.3333,-1.4727,0.7679,0.7222,-0.8649,4.8535,2.1354,0.8633,1.7531,2.1165,6.09,3.2792,0.7799,-1.4375,-4.3552,1.3868,0.902,0.2106,-1.6634,0.1604,0.0404,0.1239,-1.6219,1.0822,0.4057
193404,0,-0.6367,7.1616,4.9336,3.5203,9.9914,2.2489,-2.9486,0.4379,-1.5039,-1.6098,-1.7812,-1.8707,1.0422,-3.2139,-0.3,0.3566,-0.0003,-4.2943,-6.2162,-1.2645,-1.3052,-0.7448,-3.6113,-5.3805
193405,-11.5385,-9.4569,-13.6206,-13.133,-17.4899,-10.4082,-10.6042,-11.1794,-12.4449,-10.1114,-8.5497,-7.853,-9.6444,-9.5847,-14.8028,-6.2846,-7.8441,-12.775,-10.513,-15.3854,-6.0222,-9.008,-8.2561,-12.9347,-19.1845
193406,-21.7391,-4.2503,4.0352,-2.9163,-2.3332,1.661,1.6072,-1.9518,-1.491,-7.2608,2.5354,2.9899,-0.5574,0.9235,-0.3991,2.5923,2.0976,1.6509,4.3865,-0.8892,2.8832,2.9946,3.8954,3.823,4.3503
193407,-19.6969,-28.6328,-22.8222,-22.6306,-22.8053,-22.0453,-18.3783,-24.0802,-26.3617,-23.7036,-17.0173,-17.1868,-16.3935,-20.5386,-24.2565,-12.947,-10.3712,-14.4349,-19.8683,-34.026,-8.3844,-11.0429,-15.107,-20.079,-31.4033
193408,8.9129,16.2469,6.9738,10.7074,13.8333,18.5298,9.6545,12.3174,14.2097,13.8963,8.5868,10.485,9.2025,13.3561,9.2901,6.7587,7.1045,6.1877,10.0735,10.5936,4.9515,5.9603,6.8418,4.3351,8.8628
193409,0.9537,-9.1178,-6.0303,0.9202,-2.2213,-1.7825,-0.6669,-2.3918,-1.0286,-5.3822,-2.4541,2.2507,-0.0504,-3.0722,-0.515,-0.8377,0.0422,0.0706,0.3274,1.6163,-0.3032,-0.5867,-1.4022,-0.526,2.0314
193410,1.4775,3.4337,-5.1198,-6.7247,-3.9585,-5.7352,1.2306,0.0514,-2.5453,-4.7097,0.905,-0.6718,0.57,-5.0059,-6.9868,0.0035,0.6901,0.9439,-10.194,-10.8231,2.4823,-0.0021,-4.0064,-6.6758,-6.8033
193411,7.1279,9.8227,31.1322,17.359,17.1468,28.1018,22.2207,19.0059,14.4913,5.6903,13.8714,14.6077,12.8428,21.3005,5.9255,14.1029,11.7371,14.463,13.0866,5.4673,10.1131,9.2328,6.2866,9.7353,3.5125
193412,4.315,-0.8626,-2.6999,1.6138,-2.2349,5.0197,3.0594,2.4434,3.6186,0.6811,4.7336,3.1495,2.0457,4.3263,-4.2144,3.3925,3.5926,3.6048,2.0465,-7.559,-0.1333,1.4355,-0.0773,-2.602,-3.5578
193501,-0.1267,-7.3521,-7.9318,2.7486,-1.6858,-8.1334,-0.431,-2.2949,-3.679,-1.6649,-5.0674,-4.9105,-2.5633,-2.1317,-4.9612,-4.2639,-2.3443,-3.3355,-6.3145,-13.19,-2.2273,-5.1726,-2.5133,-8.2556,-14.5156
193502,-12.5501,-15.5241,-7.574,-10.1621,-8.7136,-3.1839,-5.9439,-5.17,-4.0568,-10.8107,-1.6516,-4.2903,-0.422,-7.1236,-11.227,0.3767,-0.0242,-0.7106,-10.8017,-23.1979,0.6502,-1.2454,-3.484,-10.0188,-14.5121
193503,-2.3681,-14.5539,-10.9739,-15.6494,-9.8491,-12.414,-8.6677,-7.689,-7.2952,-13.5995,-3.8602,-8.6846,-4.756,-11.2384,-12.7001,-4.0974,-6.0921,-6.3331,-5.3417,-8.9124,-4.1712,-3.2788,0.5822,-8.2643,-5.086
193504,36.1318,3.0853,9.6908,16.1049,12.6023,10.4212,13.0685,13.03,7.287,9.6498,3.065,11.8329,7.063,14.2079,11.6662,6.4709,7.7612,6.6258,7.3156,13.4103,7.633,10.2321,11.6762,11.9797,15.7933
193505,-12.3222,0.0687,5.3019,3.4616,1.8458,-6.4283,0.6786,5.0093,4.3898,1.2088,2.7676,-1.4097,1.5684,-0.7327,6.6014,-0.3059,1.6781,-0.3075,6.015,3.5581,3.3946,3.4251,6.6914,8.1887,8.7241
193506,-0.0791,-1.921,-4.0782,-0.8492,0.389,7.0144,9.2573,4.0266,2.9451,-3.2719,5.1633,11.1315,6.7494,3.17,1.6168,5.2137,8.4065,6.9527,4.5282,-3.052,6.4105,7.538,5.2535,8.6352,18.4099
193507,9.3912,21.0135,18.7676,15.2335,12.4163,11.8744,14.3243,14.1023,13.2763,14.2982,5.1963,7.6146,12.9501,8.5551,12.4453,7.8309,6.3292,5.9043,10.2315,16.9429,5.7841,8.8086,5.408,10.0759,8.565
193508,4.9802,1.791,13.7115,16.0353,21.8003,9.9053,7.4796,5.5007,13.8322,14.648,0.2236,1.7077,6.6481,5.9076,15.8843,0.8615,3.4451,5.3035,3.3253,6.3259,-0.7644,2.3512,0.6999,7.6774,5.3868
193509,-6.0713,14.7352,1.6206,10.3341,-3.6576,9.7559,5.1708,2.1412,3.7353,-0.5628,0.7105,8.0518,5.3178,7.0465,-5.5103,2.4075,2.8762,2.0368,3.0951,-0.4954,3.9654,0.7095,-0.324,0.7313,0.3193
193510,8.8621,8.8369,13.023,13.64,3.5063,10.2621,11.877,10.9577,8.8331,8.3432,8.178,10.4003,9.8856,8.8843,10.1763,6.1567,5.9121,4.5567,12.558,6.7925,6.2526,7.6664,9.0434,10.3102,8.4476
193511,52.1491,14.3961,29.0533,22.7157,50.6727,8.3586,7.7007,8.6956,13.7735,24.0041,15.5603,8.5604,8.3658,7.7625,15.5683,4.9102,3.1552,6.0167,8.5773,15.8016,2.4033,5.2187,4.3479,7.6639,21.7089
193512,0.2636,0.1283,3.351,5.2033,2.9299,8.2359,7.1771,14.4482,3.5234,3.0069,3.6376,5.5824,9.811,8.5288,10.5287,9.0696,2.0308,8.4386,11.5273,6.5,2.4809,2.5333,9.5511,6.6993,7.512
193601,35.4597,32.7078,20.4118,24.6489,43.6203,17.5705,12.0723,8.5968,13.9462,28.5229,2.9273,9.0203,8.18,12.2483,14.3281,4.6172,6.2394,8.513,9.7386,8.6022,3.7581,2.3048,10.8418,14.9305,20.1976
193602,2.0033,2.8205,13.3682,6.9435,6.9741,2.5486,8.823,7.8124,6.3555,3.0482,0.0743,1.6319,5.9062,8.9727,6.2449,2.4485,2.1121,6.0264,4.72,9.6343,3.1466,2.3248,2.1493,2.2192,4.226
193603,12.0687,-1.5766,6.9514,2.0586,-3.0196,0.006,2.1067,2.3247,-1.2655,0.9484,5.1477,2.2215,2.7879,2.981,2.6878,-1.4566,0.7556,2.1959,2.4827,-4.7848,1.5589,-0.3611,-2.166,3.6378,-4.7706
